cik,ticker,all_tickers,issuer_edgar,name_source,name_match,form,form25_date,exchange_now,first_bar,last_bar,bars_total,bars_after_form25,status
1855457,KORE,KORE|KORGW,"KORE Group Holdings, Inc.",Kore Group Holdings Inc,True,25-NSE,2023-12-21,NYSE,2026-07-17,2026-09-04,36,36,still-listed
71932,NGG,NGG|NEWEN|NGGTF|NMKBP|NMKCP|NMPWP,NATIONAL GRID PLC,National Grid plc,True,25,2023-12-21,NYSE,2021-09-07,2026-09-04,1255,678,still-listed
1835814,NSTD,NSTD,Northern Star Investment Corp. IV,,False,25-NSE,2023-12-21,http:404,,,0,0,no-data
1790625,AGILQ,AGILQ,"AgileThought, Inc.","AgileThought, Inc.",True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
1368148,ATHXQ,ATHXQ,"ATHERSYS, INC / NEW","Athersys, Inc.",True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
1600132,BLPH,BLPH,"Bellerophon Therapeutics, Inc.",,False,25-NSE,2023-12-27,http:404,,,0,0,no-data
1478069,CFRXQ,CFRXQ,CONTRAFECT Corp,ContraFect Corporation,True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
1522602,CWBR,CWBR,"CohBar, Inc.",,False,25-NSE,2023-12-27,http:404,,,0,0,no-data
1080319,ELYS,ELYS,"Elys Game Technology, Corp.","Elys BMG Group, Inc.",True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
1694665,EVLO,EVLO,"Evelo Biosciences, Inc.","Evelo Biosciences, Inc.",True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
819050,FRTX,FRTX,"Fresh Tracks Therapeutics, Inc.",,False,25-NSE,2023-12-27,http:404,,,0,0,no-data
1775625,SDCCQ,SDCCQ,"SmileDirectClub, Inc.","SmileDirectClub, Inc.",True,25-NSE,2023-12-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,675,otc-continuation
1843973,FLYX,FLYX,FLYEXCLUSIVE INC.,"flyExclusive, Inc.",True,25-NSE,2023-12-28,NYSE American,2023-12-29,2026-09-04,673,673,still-listed
1500881,EU,EU,enCore Energy Corp.,enCore Energy Corp.,True,25,2023-12-29,NasdaqCM,2021-09-07,2026-09-04,1255,673,still-listed
1834032,CSTAF,CSTAF|CSTUF|CSTWF,Constellation Acquisition Corp I,Constellation Acquisition Corp I,True,25,2024-01-02,OTC Markets OTCID,2021-09-07,2026-09-04,1255,672,otc-continuation
1852633,PNST,PNST,"Pinstripes Holdings, Inc.",,False,25-NSE,2024-01-02,http:404,,,0,0,no-data
1471824,CANE,CANE|CORN|SOYB|TAGS|WEAT,Teucrium Commodity Trust,Teucrium Sugar Fund,True,25-NSE,2024-01-03,NYSEArca,2021-09-07,2026-09-04,1255,671,still-listed
819913,HALL,HALL,HALLMARK FINANCIAL SERVICES INC,,False,25,2024-01-05,http:404,,,0,0,no-data
716643,RGS,RGS,REGIS CORP,Regis Corporation,True,25,2024-01-08,NasdaqGM,2021-09-07,2026-09-04,1255,668,still-listed
1050606,SALM,SALM,"SALEM MEDIA GROUP, INC. /DE/",Salem Media Group Inc,True,25,2024-01-08,OTC Markets OTCQX,2026-07-17,2026-09-04,36,36,otc-continuation
31462,ECL,ECL,ECOLAB INC.,Ecolab Inc.,True,25-NSE,2024-01-16,NYSE,2021-09-07,2026-09-04,1255,663,still-listed
883237,VRTS,VRTS,"VIRTUS INVESTMENT PARTNERS, INC.","Virtus Investment Partners, Inc.",True,25,2024-01-16,NYSE,2021-09-07,2026-09-04,1255,663,still-listed
1291733,GOLLQ,GOLLQ,Gol Intelligent Airlines Inc.,,False,25-NSE,2024-01-29,http:404,,,0,0,no-data
1823593,TSPH,TSPH,TuSimple Holdings Inc.,CreateAI Holdings Inc.,False,25,2024-01-29,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,654,identity-mismatch
1734520,ALYAF,ALYAF,Alithya Group inc,Alithya Group Inc.,True,25,2024-02-09,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,645,otc-continuation
1276187,ET,ET|ET-PI,Energy Transfer LP,Energy Transfer LP,True,25-NSE,2024-02-09,NYSE,2021-09-07,2026-09-04,1255,645,still-listed
1383650,CQP,CQP,"Cheniere Energy Partners, L.P.","Cheniere Energy Partners, L.P.",True,25,2024-02-12,NYSE,2021-09-07,2026-09-04,1255,644,still-listed
3570,LNG,LNG,"Cheniere Energy, Inc.","Cheniere Energy, Inc.",True,25,2024-02-12,NYSE,2021-09-07,2026-09-04,1255,644,still-listed
1780097,BXRXQ,BXRXQ,"Baudax Bio, Inc.","Baudax Bio, Inc.",True,25-NSE,2024-02-15,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,641,otc-continuation
1907685,CMRA,CMRA,"Comera Life Sciences Holdings, Inc.","Comera Life Sciences Holdings, Inc.",True,25-NSE,2024-02-15,OTC Markets OTCPK,2022-05-20,2026-09-04,1077,641,otc-continuation
1424657,CUEN,CUEN|CUENW,Cuentas Inc.,Cuentas Inc.,True,25-NSE,2024-02-15,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,641,otc-continuation
1883788,DHAI,DHAI|DHAIW,"DIH HOLDING US, INC.","DIH Holding US, Inc.",True,25-NSE,2024-02-15,OTC Markets OTCPK,2024-02-09,2026-09-04,645,641,otc-continuation
814549,EBIXQ,EBIXQ,EBIX INC,,False,25-NSE,2024-02-15,http:404,,,0,0,no-data
37808,FNB,FNB,FNB CORP/PA/,F.N.B. Corporation,False,25-NSE,2024-02-15,NYSE,2021-09-07,2026-09-04,1255,641,identity-mismatch
1788841,MCOM,MCOM|MCOMW,micromobility.com Inc.,Micromobility.com Inc.,True,25-NSE,2024-02-15,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,641,otc-continuation
1851682,MFLTY,MFLTY,Missfresh Ltd,Missfresh Limited,True,25-NSE,2024-02-15,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,641,otc-continuation
1084267,MOBQ,MOBQ|MOBQW,"Mobiquity Technologies, Inc.","Mobiquity Technologies, Inc.",True,25-NSE,2024-02-15,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,641,otc-continuation
1840416,SEVCF,SEVCF,Sono Group N.V.,,False,25-NSE,2024-02-15,http:404,,,0,0,no-data
1831481,SOC,SOC|SOC-WT,Sable Offshore Corp.,Sable Offshore Corp.,True,25-NSE,2024-02-15,NYSE,2021-09-07,2026-09-04,1255,641,still-listed
1101026,ZIVO,ZIVO|ZIVOW,"Zivo Bioscience, Inc.","ZIVO Bioscience, Inc.",True,25-NSE,2024-02-15,OTC Markets OTCID,2021-09-07,2026-09-04,1255,641,otc-continuation
1451448,GMBL,GMBL|GMBLP|GMBLW|GMBLZ,"ESPORTS ENTERTAINMENT GROUP, INC.","Esports Entertainment Group, Inc.",True,25,2024-02-27,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,634,otc-continuation
854800,TIOG,TIOG,"Tingo Group, Inc.","Tingo Group, Inc.",True,25,2024-03-01,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,631,otc-continuation
1571123,SAIC,SAIC,Science Applications International Corp,Science Applications International Corporation,True,25,2024-03-04,NasdaqGS,2021-09-07,2026-09-04,1255,630,still-listed
1713923,AIJTY,AIJTY,Jianpu Technology Inc.,Jianpu Technology Inc.,True,25-NSE,2024-03-05,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,629,otc-continuation
1834026,GROY,GROY,Gold Royalty Corp.,Gold Royalty Corp.,True,25-NSE,2024-03-11,NYSE American,2021-09-07,2026-09-04,1255,625,still-listed
1831283,LIANY,LIANY,LianBio,LianMedical,False,25,2024-03-11,OTC Markets OTCPK,2021-11-01,2026-09-04,1216,625,identity-mismatch
1078207,BFXXQ,BFXXQ,BOWFLEX INC.,,False,25-NSE,2024-03-15,http:404,,,0,0,no-data
1755953,GRYP,GRYP,"Gryphon Digital Mining, Inc.",,False,25,2024-03-15,http:404,,,0,0,no-data
1161814,KIQSF,KIQSF,KELSO TECHNOLOGIES INC,Kelso Technologies Inc.,True,25,2024-03-15,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,621,otc-continuation
874292,AEYGQ,AEYGQ,ADDVANTAGE TECHNOLOGIES GROUP INC,"ADDvantage Technologies Group, Inc.",True,25-NSE,2024-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,617,otc-continuation
1835059,ARVLF,ARVLF,Arrival,Arrival,True,25-NSE,2024-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,617,otc-continuation
1605888,ATLN,ATLN|SQLLW,"SeqLL, Inc.",,False,25-NSE,2024-03-21,http:404,,,0,0,no-data
1854583,CAUD,CAUD,"Collective Audience, Inc.","Collective Audience, Inc.",True,25-NSE,2024-03-21,OTC Markets OTCPK,2023-11-03,2026-09-04,711,617,otc-continuation
1435064,CETX,CETX|CETXP,CEMTREX INC,"Cemtrex, Inc.",True,25-NSE,2024-03-21,NasdaqCM,2021-09-07,2026-09-04,1255,617,still-listed
1178727,COMS,COMS,COMSovereign Holding Corp.,COMSovereign Holding Corp.,True,25-NSE,2024-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,617,otc-continuation
887247,DMKPQ,DMKPQ,DMK PHARMACEUTICALS Corp,,False,25-NSE,2024-03-21,http:404,,,0,0,no-data
1035354,ELOX,ELOX,"Eloxx Pharmaceuticals, Inc.","Eloxx Pharmaceuticals, Inc.",True,25-NSE,2024-03-21,NasdaqCM,2026-06-09,2026-09-04,62,62,still-listed
1826000,LTCH,LTCH,"Latch, Inc.","Latch, Inc.",True,25-NSE,2024-03-21,OTC Markets OTCID,2021-09-07,2026-09-04,1255,617,otc-continuation
1402479,MDVLQ,MDVLQ,"MedAvail Holdings, Inc.","MedAvail Holdings, Inc.",True,25-NSE,2024-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,617,otc-continuation
1602078,NMRD,NMRD,Nemaura Medical Inc.,Nemaura Medical Inc.,True,25-NSE,2024-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,617,otc-continuation
1881551,STI,STI,Solidion Technology Inc.,"Solidion Technology, Inc.",True,25-NSE,2024-03-21,NasdaqCM,2022-05-02,2026-09-04,1091,617,still-listed
1532390,WTER,WTER,ALKALINE WATER Co INC,The Alkaline Water Company Inc.,True,25-NSE,2024-03-21,OTC Markets OTCID,2021-09-07,2026-09-04,1255,617,otc-continuation
1015647,AAUAF,AAUAF,ALMADEN MINERALS LTD,Almaden Minerals Ltd.,True,25,2024-03-25,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,615,otc-continuation
1854795,IRRX,IRRX,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,,False,25-NSE,2024-03-26,http:404,,,0,0,no-data
1851961,GCTS,GCTS,Concord Acquisition Corp III,"GCT Semiconductor Holding, Inc.",False,25-NSE,2024-03-27,NYSE,2021-12-27,2026-09-04,1178,613,identity-mismatch
1852061,GAQ,GAQ|GAQUF|GAQWF,Generation Asia I Acquisition Ltd,,False,25,2024-03-28,http:404,,,0,0,no-data
1356570,WNS,WNS,WNS,,False,25-NSE,2024-03-28,http:404,,,0,0,no-data
1843714,ZPTA,ZPTA|ZPTAW,Zapata Computing Holdings Inc.,"Zapata Quantum, Inc.",True,25,2024-03-28,OTC Markets OTCQB,2024-04-01,2026-09-04,611,611,otc-continuation
1735948,GBNHF,GBNHF,Greenbrook TMS Inc.,,False,25,2024-04-01,http:404,,,0,0,no-data
1839132,MVLA,MVLA,Movella Holdings Inc.,Movella Holdings Inc.,True,25,2024-04-01,OTC Markets OTCPK,2023-02-13,2026-09-04,894,611,otc-continuation
1411906,AMPE,AMPE,"Ampio Pharmaceuticals, Inc.","Ampio Pharmaceuticals, Inc.",True,25,2024-04-04,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,608,otc-continuation
1865200,PORT,PORT|PORTU|PORTW,Southport Acquisition Corp,,False,25-NSE,2024-04-08,http:404,,,0,0,no-data
768408,CYAN,CYAN,CYANOTECH CORP,Cyanotech Corporation,True,25-NSE,2024-04-09,OTC Markets OTCID,2021-09-07,2026-09-04,1255,605,otc-continuation
1368365,MARK,MARK,"REMARK HOLDINGS, INC.","Remark Holdings, Inc.",True,25-NSE,2024-04-09,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,605,otc-continuation
1172631,SUNWQ,SUNWQ,"Sunworks, Inc.","Sunworks, Inc.",True,25-NSE,2024-04-09,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,605,otc-continuation
1407973,SONX,SONX,"Sonendo, Inc.","Sonendo, Inc.",True,25-NSE,2024-04-11,OTC Markets OTCPK,2021-10-29,2026-09-04,1217,603,otc-continuation
1323468,GLP,GLP|GLP-PB,GLOBAL PARTNERS LP,Global Partners LP,True,25-NSE,2024-04-15,NYSE,2021-09-07,2026-09-04,1255,601,still-listed
1267332,IPB,IPB,MERRILL LYNCH DEPOSITOR INC INDEXPLUS TRUST SERIES 2003-1,Merrill Lynch Depositor Inc.,True,25,2024-04-18,NYSE,2021-09-07,2026-09-04,1255,598,still-listed
1509223,MTBLY,MTBLY,"Moatable, Inc.","Moatable, Inc.",True,25-NSE,2024-04-19,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,597,otc-continuation
1769116,VIAOY,VIAOY,VIA optronics AG,VIA optronics Holding AG,True,25,2024-04-19,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,597,otc-continuation
1296484,TOPS,TOPS,TOP SHIPS INC.,Top Ships Inc.,True,25,2024-04-23,NYSE American,2021-09-07,2026-09-04,1255,595,still-listed
1543268,BETSF,BETSF,Bit Brother Ltd,Bit Brother Limited,True,25-NSE,2024-04-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,593,otc-continuation
1305253,EIGRQ,EIGRQ,"Eiger BioPharmaceuticals, Inc.",,False,25-NSE,2024-04-25,http:404,,,0,0,no-data
1124804,MDRX,MDRX,Veradigm Inc.,Veradigm Inc.,True,25-NSE,2024-04-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,593,otc-continuation
1886362,MGAM,MGAM,"Mobile Global Esports, Inc.",Mobile Global Esports Inc.,True,25-NSE,2024-04-25,OTC Markets OTCPK,2022-07-29,2026-09-04,1030,593,otc-continuation
1686850,MOTS,MOTS,"Motus GI Holdings, Inc.","Motus GI Holdings, Inc.",True,25-NSE,2024-04-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,593,otc-continuation
1401395,NEPTF,NEPTF,Neptune Wellness Solutions Inc.,Neptune Wellness Solutions Inc.,True,25-NSE,2024-04-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,593,otc-continuation
1029125,PBLA,PBLA,"Panbela Therapeutics, Inc.","Panbela Therapeutics, Inc.",True,25-NSE,2024-04-25,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,593,otc-continuation
1860514,USCTF,USCTF|USTWF,Roth CH Acquisition Co.,,False,25,2024-04-25,http:404,,,0,0,no-data
1596856,LEJUY,LEJUY,Leju Holdings Ltd,Leju Holdings Limited,True,25-NSE,2024-04-29,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,591,otc-continuation
1851657,VAXX,VAXX,"Vaxxinity, Inc.","Vaxxinity, Inc.",True,25,2024-04-29,OTC Markets OTCPK,2021-11-11,2026-09-04,1208,591,otc-continuation
1614806,AJX,AJX,Great Ajax Corp.,,False,25-NSE,2024-04-30,http:404,,,0,0,no-data
1039828,ANG-PA,ANG-PA|ANG-PB,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,,False,25-NSE,2024-05-03,http:404,,,0,0,no-data
1819615,CLVR,CLVR,Clever Leaves Holdings Inc.,Clever Leaves Holdings Inc.,True,25,2024-05-06,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,586,otc-continuation
10456,BAX,BAX,BAXTER INTERNATIONAL INC,Baxter International Inc.,True,25-NSE,2024-05-15,NYSE,2021-09-07,2026-09-04,1255,579,still-listed
1522860,AFIB,AFIB,"Acutus Medical, Inc.","Acutus Medical, Inc.",True,25-NSE,2024-05-16,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,578,otc-continuation
1862490,DCFCQ,DCFCQ|DCFWQ,Tritium DCFC Ltd,Tritium DCFC Limited,True,25-NSE,2024-05-16,OTC Markets OTCPK,2022-01-14,2026-09-04,1164,578,otc-continuation
1942808,EGOXF,EGOXF,Next.e.GO N.V.,Next.e.GO N.V.,True,25-NSE,2024-05-16,OTC Markets OTCPK,2023-10-20,2026-09-04,721,578,otc-continuation
1558583,FUVV,FUVV,Arcimoto Inc,"Arcimoto, Inc.",True,25-NSE,2024-05-16,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,578,otc-continuation
930420,KFRC,KFRC,KFORCE INC,Kforce Inc.,True,25,2024-05-17,NYSE,2021-09-07,2026-09-04,1255,577,still-listed
920148,LH,LH,LABCORP HOLDINGS INC.,Labcorp Holdings Inc.,True,25-NSE,2024-05-20,NYSE,2021-09-07,2026-09-04,1255,576,still-listed
1713748,SKE,SKE,Skeena Resources Ltd,Skeena Resources Limited,True,25-NSE,2024-05-21,NYSE,2021-09-07,2026-09-04,1255,575,still-listed
32604,EMR,EMR,EMERSON ELECTRIC CO,Emerson Electric Co.,True,25-NSE,2024-05-22,NYSE,2021-09-07,2026-09-04,1255,574,still-listed
947559,FBMS,FBMS,FIRST BANCSHARES INC /MS/,,False,25,2024-05-29,http:404,,,0,0,no-data
1839998,AONC,AONC|AONCW,"American Oncology Network, Inc.","American Oncology Network, Inc.",True,25,2024-05-31,OTC Markets OTCPK,2024-07-09,2026-09-04,543,543,otc-continuation
1261249,AGRX,AGRX|AGXRW,AGILE THERAPEUTICS INC,,False,25-NSE,2024-06-03,http:404,,,0,0,no-data
1851959,CNDA,CNDA,Concord Acquisition Corp II,Concord Acquisition Corp II,True,25,2024-06-03,OTC Markets OTCID,2021-10-22,2026-09-04,1222,567,otc-continuation
1879373,GTI,GTI,GRAPHJET TECHNOLOGY,,False,25-NSE,2024-06-03,http:404,,,0,0,no-data
1844392,MRAI,MRAI,"Marpai, Inc.","Marpai, Inc.",True,25-NSE,2024-06-03,OTC Markets OTCQX,2021-10-27,2026-09-04,1219,567,otc-continuation
1372183,NXTP,NXTP,NextPlay Technologies Inc.,"NextPlay Technologies, Inc.",True,25-NSE,2024-06-03,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,567,otc-continuation
1437491,ROII,ROII,"RiskOn International, Inc.","RiskOn International, Inc.",True,25-NSE,2024-06-03,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,567,otc-continuation
884614,UGI,UGI,UGI CORP /PA/,UGI Corporation,True,25-NSE,2024-06-03,NYSE,2021-09-07,2026-09-04,1255,567,still-listed
1950246,MTAL,MTAL,Metals Acquisition Ltd,Metals Acquisition Corp. II,True,25-NSE,2024-06-05,NYSE,2026-04-15,2026-09-04,100,100,still-listed
1788257,BWMX,BWMX,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V","Betterware de México, S.A.P.I. de C.V.",True,25,2024-06-06,NYSE,2021-09-07,2026-09-04,1255,564,still-listed
1690820,CVNA,CVNA,CARVANA CO.,Carvana Co.,True,25-NSE,2024-06-06,NYSE,2021-09-07,2026-09-04,1255,564,still-listed
1094324,SIFY,SIFY,SIFY TECHNOLOGIES LTD,Sify Technologies Limited,True,25,2024-06-07,NasdaqCM,2021-09-07,2026-09-04,1255,563,still-listed
1912582,AIEV,AIEV,Feutune Light Acquisition Corp,"Thunder Power Holdings, Inc.",False,25,2024-06-21,OTC Markets OTCQB,2022-08-08,2026-09-04,1024,554,identity-mismatch
34088,XOM,XOM,EXXON MOBIL CORP,ExxonMobil Holdings Corporation,False,25-NSE,2024-06-26,NYSE,2021-09-07,2026-09-04,1255,551,identity-mismatch
1811109,AUVIQ,AUVIQ,"Applied UV, Inc.",,False,25-NSE,2024-06-28,http:404,,,0,0,no-data
1768946,BPTSY,BPTSY,Biophytis SA,Biophytis S.A.,True,25-NSE,2024-06-28,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,549,otc-continuation
1158420,GGEI,GGEI,Green Giant Inc.,Green Giant Inc.,True,25-NSE,2024-06-28,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,549,otc-continuation
1628945,HLTHQ,HLTHQ,Cue Health Inc.,Cue Health Inc.,True,25-NSE,2024-06-28,OTC Markets OTCPK,2021-09-24,2026-09-04,1242,549,otc-continuation
278165,OMQS,OMQS,OMNIQ Corp.,OMNIQ Corp.,True,25-NSE,2024-06-28,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,549,otc-continuation
1836100,PUCK,PUCK|PUCKW,Goal Acquisitions Corp.,Goal Acquisitions Corp.,True,25-NSE,2024-06-28,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,549,otc-continuation
1838108,RMGCF,RMGCF,RMG Acquisition Corp. III,,False,25-NSE,2024-06-28,http:404,,,0,0,no-data
811212,THMO,THMO,"ThermoGenesis Holdings, Inc.","ThermoGenesis Holdings, Inc.",True,25-NSE,2024-06-28,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,549,otc-continuation
1682220,SACC,SACC|SACH|SCCC|SCCD|SCCE|SCCF|SCCG,Sachem Capital Corp.,Sachem Capital Corp. 6.875% Not,True,25-NSE,2024-07-01,NYSE American,2021-09-07,2026-09-04,1255,548,still-listed
1634117,BNED,BNED,"Barnes & Noble Education, Inc.","Barnes & Noble Education, Inc.",True,25-NSE,2024-07-05,NYSE,2021-09-07,2026-09-04,1255,545,still-listed
1828937,FOA,FOA|FOACW,Finance of America Companies Inc.,Finance of America Companies Inc.,True,25-NSE,2024-07-05,NYSE,2021-09-07,2026-09-04,1255,545,still-listed
759944,CFG,CFG|CFG-PE|CFG-PH,CITIZENS FINANCIAL GROUP INC/RI,"Citizens Financial Group, Inc.",True,25-NSE,2024-07-09,NYSE,2021-09-07,2026-09-04,1255,543,still-listed
1101396,DLAPQ,DLAPQ,"DELTA APPAREL, INC","Delta Apparel, Inc.",True,25-NSE,2024-07-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,542,otc-continuation
1503584,CMRE,CMRE,Costamare Inc.,Costamare Inc.,True,25-NSE,2024-07-15,NYSE,2021-09-07,2026-09-04,1255,539,still-listed
1895249,CNTM,CNTM,Monterey Capital Acquisition Corp,"ConnectM Technology Solutions, Inc.",False,25,2024-07-15,OTC Markets OTCQX,2022-07-01,2026-09-04,1049,539,identity-mismatch
1845799,CULL,CULL,"Cullman Bancorp, Inc. /MD/","Cullman Bancorp, Inc.",True,25,2024-07-18,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,536,otc-continuation
1817640,BRZH,BRZH|BRZHR|BRZHW,Breeze Holdings Acquisition Corp.,,False,25-NSE,2024-07-19,http:404,,,0,0,no-data
1867443,CNGL,CNGL,Canna-Global Acquisition Corp,Canna Global Acquisition Corp,True,25-NSE,2024-07-19,OTC Markets OTCPK,2026-07-17,2026-09-04,36,36,otc-continuation
1823000,CNXX,CNXX|CNXXW,CONX Corp.,CONX Corp.,True,25-NSE,2024-07-19,OTC Markets OTCPK,2024-05-13,2026-09-04,581,535,otc-continuation
720875,DYNT,DYNT,DYNATRONICS CORP,,False,25-NSE,2024-07-19,http:404,,,0,0,no-data
1828522,EFTR,EFTR|EFTRW,"eFFECTOR Therapeutics, Inc.","eFFECTOR Therapeutics, Inc.",True,25-NSE,2024-07-19,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,535,otc-continuation
1757143,PAIYY,PAIYY,Aesthetic Medical International Holdings Group Ltd,Aesthetic Medical International Holdings Group Limited,True,25-NSE,2024-07-19,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,535,otc-continuation
1394319,TCON,TCON,"Tracon Pharmaceuticals, Inc.",,False,25-NSE,2024-07-19,http:404,,,0,0,no-data
1121702,YTEN,YTEN,"YIELD10 BIOSCIENCE, INC.",,False,25-NSE,2024-07-19,http:404,,,0,0,no-data
351569,ABCB,ABCB,Ameris Bancorp,Ameris Bancorp,True,25,2024-07-22,NYSE,2021-09-07,2026-09-04,1255,534,still-listed
1747009,EQTNP,EQTNP,Midstream Co LLC,,False,25-NSE,2024-07-22,http:404,,,0,0,no-data
1850398,TCBC,TCBC,"TC Bancshares, Inc.",,False,25,2024-07-22,http:404,,,0,0,no-data
1340243,MPSYF,MPSYF,MorphoSys AG,,False,25,2024-07-25,http:404,,,0,0,no-data
1832433,JERSEY,JERSEY,Ferguson,,False,25-NSE,2024-08-01,http:404,,,0,0,no-data
928658,CVLG,CVLG,"COVENANT LOGISTICS GROUP, INC.","Covenant Logistics Group, Inc.",True,25,2024-08-05,NYSE,2021-09-07,2026-09-04,1255,524,still-listed
857855,UCB,UCB|UCB-PI,UNITED COMMUNITY BANKS INC,"United Community Banks, Inc.",True,25,2024-08-05,NYSE,2021-09-07,2026-09-04,1255,524,still-listed
1834045,VWESQ,VWESQ|VWEWQ,"Vintage Wine Estates, Inc.",,False,25,2024-08-05,http:404,,,0,0,no-data
795266,KBH,KBH,KB HOME,KB Home,True,25-NSE,2024-08-08,NYSE,2021-09-07,2026-09-04,1255,521,still-listed
1847112,TRTLF,TRTLF|TRTUF|TRTWF,TortoiseEcofin Acquisition Corp. III,,False,25-NSE,2024-08-08,http:404,,,0,0,no-data
724742,TPHS,TPHS,Trinity Place Holdings Inc.,Trinity Place Holdings Inc.,True,25-NSE,2024-08-09,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,520,otc-continuation
1396033,LLFLQ,LLFLQ,"LL Flooring Holdings, Inc.",,False,25-NSE,2024-08-14,http:404,,,0,0,no-data
1643988,LPTV,LPTV,"Loop Media, Inc.",,False,25-NSE,2024-08-15,http:404,,,0,0,no-data
1309082,CEIN,CEIN,"CAMBER ENERGY, INC.","Camber Energy, Inc.",True,25-NSE,2024-08-16,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,515,otc-continuation
16732,CPB,CPB,CAMPBELL SOUP CO,The Campbell's Company,True,25,2024-08-16,NasdaqGS,2021-09-07,2026-09-04,1255,515,still-listed
876378,TRXDW,TRXDW,"ASENSUS SURGICAL, INC.",,False,25-NSE,2024-08-22,http:404,,,0,0,no-data
1847577,LCW,LCW,Learn CW Investment Corp,,False,25,2024-08-23,http:404,,,0,0,no-data
1929589,MRDB,MRDB,MariaDB plc,,False,25-NSE,2024-08-26,http:404,,,0,0,no-data
1537028,ICD,ICD|ICDI,"Independence Contract Drilling, Inc.",,False,25-NSE,2024-08-29,http:404,,,0,0,no-data
1837429,BNRE,BNRE,Brookfield Reinsurance Ltd.,,False,25-NSE,2024-08-30,http:404,,,0,0,no-data
1701809,CBH,CBH,Virtus Convertible & Income 2024 Target Term Fund,,False,25-NSE,2024-09-04,http:404,,,0,0,no-data
1591587,AMK,AMK,"AssetMark Financial Holdings, Inc.",,False,25-NSE,2024-09-05,http:404,,,0,0,no-data
1555074,AAMC,AAMC,Altisource Asset Management Corp,,False,25,2024-09-06,http:404,,,0,0,no-data
1855631,AWIN,AWIN|AWINW,AERWINS Technologies Inc.,AERWINS Technologies Inc.,True,25-NSE,2024-09-06,OTC Markets OTCPK,2023-02-06,2026-09-04,899,501,otc-continuation
811240,BIOL,BIOL,"BIOLASE, INC",,False,25-NSE,2024-09-06,http:404,,,0,0,no-data
1865248,CMCAF,CMCAF|CMCAW,Capitalworks Emerging Markets Acquisition Corp,Piermont Valley Acquisition Corp,False,25-NSE,2024-09-06,OTC Markets OTCID,2024-06-12,2026-09-04,560,501,identity-mismatch
